//0																					
//Oxygen, 0.96
//Nitrate, 1, 1, -2.5, 1.9
//Nitrate, 51, 1, 0, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
0069Bermuda	 81	C	01/17/2014	06:08	291.717	 34.712		    36.41	0	 20.6585	0	36.4835	0	25.861	0	231.46	0	102.46	0	0.15	0
0069Bermuda	 81	C	01/17/2014	06:08	291.717	 34.712		    31.48	0	 20.6757	0	36.4749	0	25.849	0	232.03	0	102.74	0	0.06	0
0069Bermuda	 81	C	01/17/2014	06:08	291.717	 34.712		    26.15	0	 20.6847	0	36.4764	0	25.847	0	232.13	0	102.80	0	0.22	0
0069Bermuda	 81	C	01/17/2014	06:08	291.717	 34.712		    21.61	0	 20.7401	0	36.4897	0	25.844	0	232.13	0	102.91	0	0.29	0
0069Bermuda	 81	C	01/17/2014	06:08	291.717	 34.712		    16.34	0	 20.7707	0	36.4898	0	25.836	0	232.03	0	102.93	0	0.18	0
0069Bermuda	 81	C	01/17/2014	06:08	291.717	 34.712		    11.43	0	 20.7811	0	36.4898	0	25.833	0	232.03	0	102.95	0	0.18	0
0069Bermuda	 81	C	01/17/2014	06:08	291.717	 34.712		     7.40	0	 20.7805	0	36.4904	0	25.834	0	232.03	0	102.95	0	0.20	0
0069Bermuda	 81	C	01/17/2014	06:08	291.717	 34.712																	
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   998.47	0	  8.3257	0	35.1649	0	27.324	0	178.18	0	60.99	0	22.72	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   951.52	0	  8.9454	0	35.1760	0	27.238	0	161.86	0	56.18	0	24.08	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   901.29	0	 10.2660	0	35.2950	0	27.122	0	149.66	0	53.52	0	23.39	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   851.02	0	 11.4003	0	35.4380	0	27.044	0	150.24	0	55.10	0	20.88	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   801.52	0	 12.4770	0	35.5901	0	26.973	0	155.14	0	58.26	0	18.47	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   751.61	0	 13.5751	0	35.7574	0	26.899	0	166.46	0	64.01	0	15.44	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   701.08	0	 14.5507	0	35.9205	0	26.837	0	174.91	0	68.67	0	12.77	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   651.13	0	 15.4408	0	36.0637	0	26.769	0	177.12	0	70.85	0	11.03	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   601.47	0	 16.3080	0	36.2182	0	26.707	0	187.58	0	76.40	0	8.71	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   551.50	0	 17.0456	0	36.3584	0	26.657	0	195.94	0	81.01	0	6.75	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   500.98	0	 17.5001	0	36.4457	0	26.625	0	202.85	0	84.65	0	5.45	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   451.06	0	 17.8257	0	36.5006	0	26.594	0	206.40	0	86.70	0	4.56	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   401.55	0	 18.1166	0	36.5370	0	26.554	0	206.59	0	87.28	0	4.03	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   381.37	0	 18.1875	0	36.5419	0	26.541	0	207.36	0	87.72	0	3.87	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   361.58	0	 18.3017	0	36.5464	0	26.517	0	210.34	0	89.17	0	3.35	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   351.73	0	 18.3374	0	36.5485	0	26.51	0	212.06	0	89.97	0	3.24	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   341.51	0	 18.3846	0	36.5498	0	26.5	0	213.79	0	90.78	0	2.90	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   331.05	0	 18.4077	0	36.5511	0	26.495	0	214.94	0	91.31	0	2.97	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   319.00	0	 18.4623	0	36.5539	0	26.484	0	215.23	0	91.53	0	3.00	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   311.13	0	 18.4941	0	36.5560	0	26.478	0	214.27	0	91.18	0	3.03	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   300.95	0	 18.5370	0	36.5582	0	26.47	0	212.64	0	90.56	0	3.21	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   290.92	0	 18.6071	0	36.5630	0	26.456	0	211.58	0	90.23	0	3.04	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   280.89	0	 18.6504	0	36.5644	0	26.447	0	210.72	0	89.93	0	3.06	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   270.89	0	 18.7667	0	36.5734	0	26.426	0	209.47	0	89.60	0	2.90	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   260.97	0	 18.8152	0	36.5782	0	26.418	0	209.47	0	89.68	0	2.70	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   250.80	0	 18.9673	0	36.5840	0	26.385	0	208.13	0	89.37	0	2.51	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   241.37	0	 19.0844	0	36.5931	0	26.363	0	206.02	0	88.66	0	2.69	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   231.64	0	 19.2955	0	36.6033	0	26.318	0	204.58	0	88.39	0	2.40	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   220.88	0	 19.5599	0	36.6196	0	26.265	0	203.62	0	88.41	0	2.32	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   211.05	0	 19.7852	0	36.6284	0	26.214	0	204.19	0	89.04	0	2.35	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   200.93	0	 19.8759	0	36.6304	0	26.192	0	204.00	0	89.10	0	1.85	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   191.48	0	 20.2275	0	36.6169	0	26.089	0	204.10	0	89.71	0	2.04	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   181.63	0	 20.6886	0	36.5217	0	25.885	0	214.85	0	95.18	0	0.56	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   171.32	0	 20.7052	0	36.5120	0	25.872	0	224.93	0	99.67	0	0.26	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   161.17	0	 20.7074	0	36.5096	0	25.87	0	227.33	0	100.74	0	0.19	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   151.08	0	 20.7079	0	36.5071	0	25.867	0	228.19	0	101.12	0	0.12	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   141.71	0	 20.7076	0	36.5065	0	25.867	0	228.38	0	101.20	0	0.31	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   131.39	0	 20.7062	0	36.5061	0	25.867	0	228.86	0	101.41	0	0.19	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   121.62	0	 20.7046	0	36.5061	0	25.868	0	228.96	0	101.45	0	0.16	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   111.12	0	 20.7029	0	36.5063	0	25.868	0	229.25	0	101.58	0	0.18	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		   101.47	0	 20.7011	0	36.5063	0	25.869	0	229.25	0	101.57	0	0.07	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    96.35	0	 20.7000	0	36.5061	0	25.869	0	229.15	0	101.53	0	0.19	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    90.71	0	 20.6978	0	36.5065	0	25.87	0	229.34	0	101.61	0	0.06	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    86.04	0	 20.6972	0	36.5062	0	25.87	0	229.44	0	101.65	0	0.06	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    81.32	0	 20.6961	0	36.5053	0	25.869	0	229.44	0	101.65	0	0.35	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    76.50	0	 20.6955	0	36.5056	0	25.87	0	229.44	0	101.65	0	0.25	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    71.45	0	 20.6949	0	36.5052	0	25.869	0	229.54	0	101.69	0	0.24	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    66.30	0	 20.6953	0	36.5057	0	25.87	0	229.54	0	101.69	0	0.46	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    61.47	0	 20.6942	0	36.5061	0	25.87	0	229.44	0	101.65	0	0.09	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    56.24	0	 20.6927	0	36.5056	0	25.87	0	229.82	0	101.81	0	0.18	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    50.83	0	 20.6916	0	36.5053	0	25.87	0	229.73	0	101.77	0	0.25	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    46.55	0	 20.6907	0	36.5051	0	25.87	0	229.73	0	101.77	0	0.45	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    41.45	0	 20.6899	0	36.5050	0	25.871	0	229.73	0	101.77	0	0.43	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    36.31	0	 20.6889	0	36.5048	0	25.871	0	229.82	0	101.81	0	0.37	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    30.91	0	 20.6872	0	36.5050	0	25.871	0	230.02	0	101.89	0	0.34	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    25.94	0	 20.6855	0	36.5048	0	25.872	0	230.02	0	101.88	0	0.35	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    21.64	0	 20.6701	0	36.5041	0	25.875	0	230.21	0	101.94	0	0.48	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    16.65	0	 20.6711	0	36.5041	0	25.875	0	230.21	0	101.94	0	0.28	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		    11.71	0	 20.6700	0	36.5035	0	25.875	0	230.50	0	102.07	0	0.12	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679		     7.45	0	 20.6689	0	36.5040	0	25.875	0	230.50	0	102.07	0	0.38	0
0069Bermuda	 82	C	01/22/2014	09:44	291.444	 34.679																	
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   997.73	0	  8.1031	0	35.1479	0	27.343	0	181.15	0	61.69	0	22.41	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   951.24	0	  8.8362	0	35.1705	0	27.25	0	165.02	0	57.14	0	24.22	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   901.50	0	 10.0183	0	35.2720	0	27.144	0	151.01	0	53.70	0	23.66	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   851.42	0	 11.1143	0	35.4061	0	27.068	0	151.87	0	55.35	0	21.51	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   800.75	0	 12.3604	0	35.5713	0	26.979	0	156.58	0	58.65	0	18.64	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   751.20	0	 13.4904	0	35.7479	0	26.908	0	169.63	0	65.11	0	15.56	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   700.92	0	 14.4607	0	35.9081	0	26.846	0	181.82	0	71.25	0	12.20	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   651.53	0	 15.4597	0	36.0685	0	26.769	0	180.48	0	72.22	0	10.62	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   600.92	0	 16.5445	0	36.2693	0	26.697	0	189.12	0	77.40	0	8.05	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   551.57	0	 17.1888	0	36.3940	0	26.654	0	197.86	0	82.05	0	6.18	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   501.37	0	 17.5983	0	36.4704	0	26.622	0	201.89	0	84.42	0	5.15	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   451.69	0	 17.9421	0	36.5257	0	26.587	0	205.25	0	86.42	0	4.64	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   401.64	0	 18.1693	0	36.5453	0	26.549	0	205.15	0	86.76	0	4.13	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   378.83	0	 18.2827	0	36.5510	0	26.526	0	205.44	0	87.07	0	3.87	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   361.01	0	 18.3629	0	36.5544	0	26.509	0	211.10	0	89.61	0	3.01	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   351.39	0	 18.4081	0	36.5569	0	26.5	0	213.98	0	90.91	0	3.04	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   340.98	0	 18.4537	0	36.5589	0	26.491	0	215.71	0	91.72	0	2.73	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   331.54	0	 18.4909	0	36.5613	0	26.484	0	215.52	0	91.71	0	2.64	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   320.89	0	 18.5485	0	36.5640	0	26.472	0	214.37	0	91.32	0	2.91	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   311.63	0	 18.5864	0	36.5697	0	26.467	0	210.14	0	89.58	0	2.94	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   301.28	0	 18.6331	0	36.5731	0	26.459	0	208.70	0	89.05	0	3.02	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   291.11	0	 18.6913	0	36.5765	0	26.447	0	206.98	0	88.41	0	3.07	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   281.18	0	 18.7914	0	36.5818	0	26.427	0	206.59	0	88.41	0	3.06	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   270.85	0	 18.8824	0	36.5877	0	26.409	0	205.82	0	88.24	0	3.06	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   261.59	0	 19.0241	0	36.6037	0	26.387	0	201.02	0	86.42	0	3.07	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   251.37	0	 19.2090	0	36.6109	0	26.347	0	201.02	0	86.72	0	2.77	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   241.36	0	 19.3448	0	36.6090	0	26.311	0	202.46	0	87.56	0	2.33	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   230.75	0	 19.4610	0	36.6100	0	26.282	0	205.15	0	88.91	0	1.96	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   221.55	0	 19.5837	0	36.6167	0	26.256	0	205.25	0	89.16	0	2.17	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   211.52	0	 19.7492	0	36.6271	0	26.222	0	204.00	0	88.89	0	2.03	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   201.70	0	 20.2115	0	36.5637	0	26.048	0	208.22	0	91.47	0	1.17	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   191.61	0	 20.3605	0	36.5313	0	25.981	0	223.68	0	98.51	0	0.24	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   181.10	0	 20.3777	0	36.5245	0	25.97	0	228.00	0	100.44	0	-0.30	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   171.58	0	 20.3824	0	36.5241	0	25.969	0	228.77	0	100.79	0	-0.10	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   161.40	0	 20.3857	0	36.5236	0	25.967	0	229.15	0	100.96	0	-0.05	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   151.73	0	 20.3887	0	36.5224	0	25.966	0	229.44	0	101.09	0	0.07	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   141.55	0	 20.3879	0	36.5221	0	25.966	0	229.92	0	101.30	0	-0.11	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   131.29	0	 20.3888	0	36.5211	0	25.964	0	230.02	0	101.35	0	0.09	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   121.75	0	 20.4335	0	36.5201	0	25.952	0	230.40	0	101.60	0	0.21	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   111.33	0	 20.4667	0	36.5195	0	25.942	0	230.59	0	101.74	0	0.11	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		   100.63	0	 20.4657	0	36.5192	0	25.942	0	230.69	0	101.78	0	0.01	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    96.59	0	 20.4677	0	36.5200	0	25.943	0	230.59	0	101.75	0	0.08	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    91.08	0	 20.4695	0	36.5197	0	25.942	0	230.78	0	101.83	0	0.25	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    86.27	0	 20.4663	0	36.5195	0	25.943	0	230.78	0	101.83	0	0.05	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    81.05	0	 20.4686	0	36.5192	0	25.942	0	230.88	0	101.87	0	0.14	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    75.97	0	 20.4679	0	36.5199	0	25.942	0	230.78	0	101.83	0	0.19	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    70.93	0	 20.4679	0	36.5194	0	25.942	0	230.98	0	101.92	0	0.29	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    66.48	0	 20.4673	0	36.5197	0	25.942	0	230.98	0	101.91	0	0.29	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    61.61	0	 20.4671	0	36.5197	0	25.942	0	230.88	0	101.87	0	0.21	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    55.90	0	 20.4649	0	36.5194	0	25.943	0	231.07	0	101.95	0	0.07	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    51.34	0	 20.4674	0	36.5200	0	25.943	0	230.98	0	101.91	0	0.24	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    45.78	0	 20.4664	0	36.5200	0	25.943	0	231.17	0	102.00	0	0.29	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    40.90	0	 20.4649	0	36.5193	0	25.943	0	231.07	0	101.95	0	0.19	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    35.92	0	 20.4629	0	36.5201	0	25.944	0	231.26	0	102.03	0	0.54	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    31.71	0	 20.4620	0	36.5198	0	25.944	0	231.26	0	102.03	0	0.40	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    26.71	0	 20.4599	0	36.5199	0	25.945	0	231.36	0	102.07	0	0.30	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    21.25	0	 20.4598	0	36.5197	0	25.944	0	231.36	0	102.07	0	0.27	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    16.33	0	 20.4592	0	36.5197	0	25.945	0	231.46	0	102.11	0	0.37	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		    11.12	0	 20.4571	0	36.5195	0	25.945	0	231.65	0	102.19	0	0.37	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657		     7.24	0	 20.4583	0	36.5197	0	25.945	0	231.65	0	102.19	0	0.32	0
0069Bermuda	 83	C	01/27/2014	13:35	291.152	 34.657																	
0069Bermuda	 84	C	02/01/2014	17:35	290.894	 34.646		   998.49	0	  7.8673	0	35.1283	0	27.361	0	184.90	0	62.63	0	22.65	0
0069Bermuda	 84	C	02/01/2014	17:35	290.894	 34.646		   951.55	0	  8.6944	0	35.1904	0	27.289	0	172.99	0	59.72	0	22.90	0
0069Bermuda	 84	C	02/01/2014	17:35	290.894	 34.646		   901.54	0	  9.5988	0	35.2290	0	27.178	0	153.22	0	53.98	0	24.15	0
0069Bermuda	 84	C	02/01/2014	17:35	290.894	 34.646		   850.53	0	 11.0941	0	35.3946	0	27.062	0	149.28	0	54.38	0	21.82	0
0069Bermuda	 84	C	02/01/2014	17:35	290.894	 34.646		   801.59	0	 12.6567	0	35.6290	0	26.971	0	163.87	0	61.79	0	17.25	0
0069Bermuda	 84	C	02/01/2014	17:35	290.894	 34.646		   750.93	0	 14.2205	0	35.9206	0	26.906	0	187.97	0	73.31	0	12.16	0
0069Bermuda	 84	C	02/01/2014	17:35	290.894	 34.646		   701.11	0	 14.5931	0	35.9963	0	26.893	0	201.70	0	79.30	0	10.91	0
