//0																						
//Oxygen, 1.11
//Nitrate, 1, 1, 0.8, -.5
//Nitrate, 182, 1, -2, 1
//Nitrate, 263, 1, -1, 1
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		998.66	0	5.7423	0	35.0765	0	27.608	0	239.32	0	77.15	0	22.07	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		951.72	0	6.0751	0	35.0845	0	27.572	0	229.33	0	74.51	0	23.87	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		901.05	0	6.3094	0	35.0721	0	27.531	0	219.34	0	71.65	0	23.54	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		851.39	0	6.7449	0	35.0874	0	27.486	0	207.13	0	68.36	0	24.52	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		801.17	0	7.3414	0	35.1114	0	27.423	0	193.36	0	64.71	0	25.25	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		751.44	0	8.1675	0	35.1724	0	27.354	0	177.49	0	60.54	0	26.19	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		700.8	0	9.0473	0	35.1926	0	27.236	0	155.40	0	54.07	0	26.44	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		651.03	0	10.2575	0	35.3202	0	27.145	0	153.18	0	54.78	0	24.06	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		601.37	0	11.2549	0	35.4282	0	27.062	0	152.85	0	55.88	0	22.64	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		551.16	0	12.5667	0	35.6092	0	26.972	0	163.84	0	61.65	0	18.79	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		501.5	0	13.3869	0	35.726	0	26.911	0	173.94	0	66.62	0	18.13	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		451.26	0	14.1127	0	35.8256	0	26.848	0	183.15	0	71.23	0	14.66	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		401.6	0	15.2189	0	36.0238	0	26.783	0	186.92	0	74.42	0	12.42	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		381.53	0	15.5447	0	36.0757	0	26.756	0	190.37	0	76.31	0	12.32	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		361.46	0	15.9534	0	36.1479	0	26.727	0	191.25	0	77.32	0	10.60	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		351.06	0	16.1766	0	36.1898	0	26.713	0	189.59	0	77.00	0	10.63	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		341.14	0	16.2701	0	36.2021	0	26.702	0	188.48	0	76.70	0	9.77	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		331.67	0	16.4602	0	36.2404	0	26.692	0	187.37	0	76.54	0	9.88	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		321.59	0	16.7154	0	36.2882	0	26.674	0	187.81	0	77.13	0	10.02	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		311.21	0	16.8486	0	36.316	0	26.667	0	189.03	0	77.84	0	9.15	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		301.31	0	17.0643	0	36.3514	0	26.647	0	189.26	0	78.28	0	9.02	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		291.09	0	17.1413	0	36.3701	0	26.645	0	193.36	0	80.10	0	8.42	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		281.42	0	17.273	0	36.3951	0	26.635	0	196.58	0	81.65	0	8.19	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		271.14	0	17.3689	0	36.4116	0	26.627	0	198.47	0	82.60	0	8.63	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		261.46	0	17.5592	0	36.4448	0	26.61	0	199.69	0	83.43	0	7.18	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		251.71	0	17.6521	0	36.4601	0	26.601	0	200.58	0	83.95	0	6.09	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		241.05	0	17.757	0	36.4778	0	26.591	0	201.24	0	84.41	0	6.73	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		231.73	0	17.8868	0	36.4941	0	26.574	0	201.47	0	84.72	0	6.30	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		221.07	0	17.9845	0	36.5047	0	26.559	0	202.13	0	85.16	0	6.03	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		211.65	0	18.0586	0	36.511	0	26.546	0	203.24	0	85.75	0	5.43	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		201.74	0	18.1626	0	36.518	0	26.527	0	204.02	0	86.25	0	6.14	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		189.96	0	18.2004	0	36.521	0	26.52	0	204.46	0	86.51	0	5.55	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		181.1	0	18.2435	0	36.5223	0	26.511	0	204.46	0	86.58	0	5.69	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		171.03	0	18.3322	0	36.5218	0	26.489	0	205.35	0	87.10	0	5.12	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		160.74	0	18.3889	0	36.5226	0	26.476	0	206.79	0	87.80	0	4.82	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		151.09	0	18.5216	0	36.5186	0	26.44	0	208.35	0	88.68	0	3.85	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		141.04	0	18.6483	0	36.5221	0	26.411	0	211.23	0	90.13	0	3.99	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		131.13	0	18.7621	0	36.5192	0	26.381	0	214.34	0	91.65	0	3.56	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		121.52	0	18.9077	0	36.5263	0	26.35	0	213.90	0	91.71	0	3.08	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		111.02	0	19.0836	0	36.5201	0	26.301	0	216.78	0	93.25	0	3.27	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		101.27	0	19.2214	0	36.5252	0	26.27	0	213.45	0	92.05	0	3.03	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		96.42	0	19.342	0	36.5293	0	26.243	0	212.23	0	91.73	0	2.40	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		91.25	0	19.4491	0	36.5315	0	26.218	0	211.90	0	91.77	0	2.00	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		86.18	0	19.549	0	36.5305	0	26.191	0	213.01	0	92.42	0	2.28	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		81.39	0	19.6126	0	36.5213	0	26.167	0	215.23	0	93.49	0	2.72	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		76.64	0	19.7872	0	36.5311	0	26.131	0	216.34	0	94.28	0	3.70	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		71.31	0	20.2193	0	36.5681	0	26.049	0	213.45	0	93.78	0	3.53	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		66.65	0	20.4869	0	36.5845	0	25.993	0	210.23	0	92.83	0	3.28	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		61.25	0	20.718	0	36.5605	0	25.91	0	203.46	0	90.21	0	2.19	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		56.92	0	20.9777	0	36.327	0	25.641	0	215.34	0	95.79	0	0.94	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		51.88	0	21.4231	0	36.308	0	25.503	0	234.43	0	105.11	0	1.95	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		46.74	0	22.1858	0	36.2917	0	25.276	0	238.21	0	108.25	0	1.04	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		41.92	0	24.7601	0	36.1887	0	24.428	0	223.89	0	106.34	0	1.83	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		36.69	0	25.2508	0	36.1753	0	24.264	0	220.00	0	105.36	0	1.03	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		31.7	0	25.2694	0	36.175	0	24.258	0	219.11	0	104.97	0	0.30	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		26.73	0	25.2726	0	36.1743	0	24.257	0	219.23	0	105.03	0	-0.04	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		21.55	0	25.2799	0	36.1737	0	24.254	0	219.34	0	105.09	0	0.76	4	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		16.75	0	25.2898	0	36.1725	0	24.25	0	219.34	0	105.11	0	0.52	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		11.74	0	25.3076	0	36.1745	0	24.246	0	219.45	0	105.20	0	0.83	4	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421		7.69	0	25.4612	0	36.1805	0	24.203	0	219.23	0	105.37	0	0.60	0	
6976BERMUDA	272	C	9/19/2014	18:21	314.845	37.421																
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		998.09	0	5.1122	0	35.0333	0	27.65	0	255.63	0	81.16	0	22.76	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		951.14	0	5.2459	0	35.0378	0	27.637	0	251.64	0	80.15	0	22.65	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		901.39	0	5.5103	0	35.0569	0	27.621	0	245.75	0	78.78	0	23.40	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		851.2	0	5.8367	0	35.0815	0	27.6	0	235.88	0	76.21	0	23.72	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		801.53	0	6.1251	0	35.0963	0	27.575	0	227.22	0	73.92	0	23.86	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		751.27	0	6.459	0	35.0766	0	27.515	0	214.90	0	70.45	0	24.29	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		700.93	0	7.4202	0	35.1504	0	27.444	0	194.25	0	65.14	0	24.97	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		651.45	0	7.9826	0	35.1483	0	27.361	0	178.38	0	60.58	0	25.00	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		601.53	0	8.5162	0	35.1594	0	27.29	0	163.39	0	56.17	0	27.88	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		549.92	0	9.6832	0	35.2557	0	27.186	0	152.96	0	53.99	0	26.28	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		500.9	0	10.9225	0	35.3809	0	27.081	0	142.52	0	51.72	0	25.22	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		451.08	0	11.9992	0	35.5283	0	27.01	0	157.84	0	58.66	0	20.79	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		401.37	0	13.1242	0	35.7098	0	26.949	0	169.39	0	64.52	0	17.57	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		379.18	0	13.5238	0	35.7696	0	26.92	0	178.38	0	68.53	0	16.99	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		361.48	0	13.6818	0	35.7944	0	26.909	0	180.71	0	69.66	0	16.02	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		351.32	0	13.8925	0	35.8239	0	26.892	0	182.37	0	70.62	0	14.95	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		340.88	0	14.0281	0	35.8385	0	26.876	0	182.82	0	70.99	0	14.41	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		330.81	0	13.9684	0	35.7998	0	26.856	0	184.37	0	71.49	0	14.98	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		321.13	0	14.2591	0	35.8589	0	26.846	0	190.14	0	74.19	0	12.46	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		311.51	0	14.5029	0	35.9167	0	26.844	0	202.46	0	79.41	0	10.51	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		301.18	0	14.5892	0	35.9324	0	26.839	0	212.34	0	83.44	0	10.66	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		290.81	0	14.6249	0	35.9376	0	26.836	0	217.89	0	85.69	0	9.41	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		280.61	0	14.6894	0	35.9406	0	26.825	0	219.89	0	86.59	0	10.57	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		270.74	0	14.6436	0	35.9188	0	26.817	0	219.89	0	86.50	0	11.33	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		261.36	0	14.4456	0	35.837	0	26.789	0	212.12	0	83.07	0	12.14	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		251.3	0	14.4911	0	35.8443	0	26.786	0	206.90	0	81.10	0	11.40	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		241.69	0	14.5642	0	35.8466	0	26.772	0	204.24	0	80.17	0	10.72	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		231.73	0	14.7133	0	35.8648	0	26.756	0	202.35	0	79.68	0	11.78	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		221.44	0	14.8679	0	35.8906	0	26.745	0	200.58	0	79.24	0	11.08	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		211.41	0	15.2631	0	35.9753	0	26.732	0	195.69	0	77.96	0	10.74	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		200.97	0	15.5705	0	36.0245	0	26.707	0	195.58	0	78.42	0	10.29	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		190.99	0	15.7695	0	36.0483	0	26.684	0	191.70	0	77.17	0	11.48	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		181.56	0	15.9314	0	36.0595	0	26.657	0	190.25	0	76.84	0	9.01	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		170.68	0	16.2592	0	36.1105	0	26.627	0	189.92	0	77.22	0	10.17	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		160.85	0	16.7424	0	36.1934	0	26.587	0	186.92	0	76.76	0	9.28	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		150.79	0	17.1433	0	36.269	0	26.559	0	185.70	0	76.89	0	8.62	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		140.91	0	17.2856	0	36.2954	0	26.548	0	188.03	0	78.08	0	7.62	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		131.2	0	17.4771	0	36.3091	0	26.514	0	187.70	0	78.23	0	8.29	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		121.12	0	17.5272	0	36.2867	0	26.483	0	189.14	0	78.90	0	6.52	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		111.41	0	17.8997	0	36.3158	0	26.419	0	194.25	0	81.62	0	6.36	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		101.43	0	18.4857	0	36.37	0	26.322	0	190.81	0	81.09	0	6.04	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		96.6	0	18.6194	0	36.3841	0	26.301	0	190.25	0	81.06	0	6.23	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		91.46	0	18.7731	0	36.3935	0	26.271	0	189.92	0	81.16	0	5.18	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		86.27	0	18.9449	0	36.4204	0	26.251	0	190.48	0	81.67	0	5.73	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		81.35	0	19.3265	0	36.4946	0	26.218	0	189.92	0	82.05	0	5.52	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		76.55	0	19.4239	0	36.5103	0	26.206	0	190.37	0	82.40	0	5.02	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		71.73	0	19.6126	0	36.3972	0	26.061	0	201.69	0	87.54	0	2.95	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		66.94	0	20.2827	0	36.3193	0	25.82	0	202.58	0	88.98	0	3.98	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		61.99	0	22.1988	0	36.103	0	25.111	0	216.45	0	98.28	0	2.16	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		56.89	0	22.3317	0	36.0924	0	25.064	0	218.45	0	99.42	0	2.43	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		51.56	0	22.7246	0	36.0703	0	24.933	0	219.67	0	100.65	0	2.11	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		46.56	0	23.0493	0	36.0377	0	24.811	0	219.89	0	101.31	0	1.81	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		41.82	0	23.1572	0	36.0248	0	24.768	0	222.22	0	102.57	0	0.99	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		36.75	0	23.3331	0	36.0303	0	24.721	0	224.22	0	103.81	0	1.86	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		31.77	0	23.39	0	36.0233	0	24.699	0	224.89	0	104.22	0	1.03	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		26.6	0	23.5364	0	35.9882	0	24.625	0	224.55	0	104.31	0	2.26	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		21.86	0	23.6523	0	35.9558	0	24.563	0	224.44	0	104.45	0	1.74	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		16.92	0	23.6643	0	35.9431	0	24.548	0	224.44	0	104.46	0	1.72	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		11.91	0	23.6797	0	35.9396	0	24.541	0	224.78	0	104.65	0	1.53	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038		7.25	0	23.7109	0	35.9394	0	24.531	0	225.11	0	104.86	0	0.89	0	
6976BERMUDA	273	C	9/24/2014	22:55	314.558	38.038																
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		998.29	0	4.854	0	35.0222	0	27.671	0	263.29	0	83.07	0	22.06	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		951.17	0	4.9706	0	35.0294	0	27.663	0	260.41	0	82.39	0	22.73	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		901.57	0	5.1308	0	35.0353	0	27.649	0	255.63	0	81.20	0	22.58	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		850.92	0	5.4171	0	35.0501	0	27.626	0	248.31	0	79.42	0	23.49	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		800.65	0	5.8248	0	35.0747	0	27.596	0	236.32	0	76.33	0	24.29	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		751.33	0	6.0478	0	35.0717	0	27.565	0	227.66	0	73.92	0	24.19	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		700.96	0	6.5034	0	35.079	0	27.511	0	214.01	0	70.23	0	24.61	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		651.66	0	7.0062	0	35.0945	0	27.456	0	198.02	0	65.75	0	25.49	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		601.04	0	7.5626	0	35.137	0	27.413	0	187.59	0	63.10	0	25.11	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		551.55	0	8.2607	0	35.1404	0	27.313	0	169.16	0	57.81	0	27.07	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		500.73	0	9.1946	0	35.2097	0	27.227	0	152.07	0	53.09	0	26.77	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		450.92	0	10.1522	0	35.3107	0	27.154	0	147.30	0	52.55	0	26.29	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		401.62	0	11.0686	0	35.4088	0	27.079	0	151.52	0	55.17	0	21.34	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		381.67	0	11.2513	0	35.4218	0	27.057	0	167.17	0	61.11	0	20.30	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		361.26	0	11.7679	0	35.491	0	27.022	0	169.83	0	62.80	0	21.86	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		351.24	0	11.9952	0	35.5217	0	27.006	0	160.62	0	59.69	0	20.57	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		341.79	0	12.3394	0	35.5738	0	26.985	0	160.95	0	60.26	0	19.39	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		331.4	0	12.6255	0	35.6177	0	26.968	0	164.50	0	61.98	0	17.92	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		321.44	0	12.7956	0	35.6586	0	26.969	0	170.27	0	64.40	0	17.46	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		309.44	0	12.9431	0	35.6503	0	26.934	0	172.49	0	65.43	0	17.95	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		300.1	0	13.0897	0	35.6684	0	26.921	0	173.94	0	66.19	0	16.82	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		290.77	0	13.2251	0	35.6827	0	26.906	0	179.93	0	68.67	0	15.25	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		281.22	0	13.2256	0	35.6686	0	26.894	0	185.26	0	70.69	0	15.14	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		271.35	0	13.2198	0	35.6496	0	26.879	0	188.48	0	71.90	0	14.50	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		260.55	0	13.8079	0	35.7841	0	26.875	0	193.36	0	74.72	0	14.02	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		250.92	0	13.9579	0	35.8103	0	26.867	0	200.24	0	77.63	0	12.98	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		241.26	0	14.0594	0	35.8273	0	26.86	0	201.69	0	78.36	0	12.37	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		231.37	0	14.0573	0	35.8132	0	26.849	0	201.47	0	78.26	0	13.00	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		220.77	0	14.2343	0	35.8486	0	26.842	0	200.80	0	78.30	0	12.26	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		211.42	0	14.1122	0	35.7986	0	26.825	0	202.02	0	78.56	0	13.15	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		201.28	0	14.2042	0	35.8064	0	26.813	0	200.02	0	77.93	0	12.95	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		190.96	0	14.5299	0	35.8666	0	26.796	0	198.80	0	78.00	0	11.51	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		180.92	0	14.93	0	35.9512	0	26.783	0	201.80	0	79.85	0	10.54	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		170.97	0	14.9223	0	35.926	0	26.764	0	205.91	0	81.45	0	11.40	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		161.19	0	15.1393	0	35.9551	0	26.742	0	205.79	0	81.77	0	10.62	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		151.22	0	15.4184	0	36.0063	0	26.725	0	204.57	0	81.77	0	9.03	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		141.08	0	15.655	0	36.0543	0	26.714	0	204.13	0	81.99	0	9.99	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		131.65	0	16.0307	0	36.1277	0	26.693	0	204.80	0	82.91	0	8.23	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		121.7	0	16.1146	0	36.0966	0	26.648	0	204.13	0	82.76	0	8.74	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		111.08	0	16.441	0	36.1322	0	26.604	0	198.58	0	81.04	0	8.89	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		101.37	0	16.5919	0	36.1302	0	26.568	0	197.03	0	80.64	0	9.18	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		96.65	0	16.6467	0	36.103	0	26.533	0	194.47	0	79.67	0	8.94	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		91.26	0	16.512	0	36.021	0	26.494	0	192.92	0	78.79	0	7.18	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		86.08	0	16.7757	0	36.0519	0	26.46	0	194.58	0	79.89	0	6.24	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		81.18	0	16.9324	0	36.0512	0	26.423	0	198.36	0	81.68	0	6.28	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		76.79	0	17.028	0	36.0603	0	26.408	0	200.47	0	82.71	0	6.53	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		71.7	0	17.2857	0	36.0718	0	26.358	0	201.80	0	83.68	0	5.15	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		66.54	0	17.831	0	36.1088	0	26.259	0	201.69	0	84.53	0	5.76	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		61.79	0	18.3849	0	36.1437	0	26.154	0	210.90	0	89.34	0	3.09	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		56.47	0	19.2968	0	36.2174	0	25.989	0	215.23	0	92.78	0	2.89	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		51.64	0	19.8973	0	36.2391	0	25.853	0	212.45	0	92.62	0	1.31	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		46.38	0	22.5221	0	36.0527	0	24.976	0	228.55	0	104.34	0	2.45	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		41.8	0	23.7596	0	35.9848	0	24.556	0	225.11	0	104.97	0	1.79	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		36.87	0	23.8382	0	35.984	0	24.532	0	224.55	0	104.86	0	1.64	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		31.77	0	23.8961	0	36.0013	0	24.529	0	224.22	0	104.82	0	1.07	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		26.23	0	23.9709	0	36.0254	0	24.528	0	223.89	0	104.81	0	2.13	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		21.75	0	23.9823	0	36.028	0	24.526	0	223.78	0	104.78	0	0.98	0	
6976BERMUDA	274	C	9/30/2014	03:08	314.228	38.46		16.36	0	23.9995	0	36.0313	0	24.524	0	223.78	0	104.81	0	1.69	0	
