//0
//Oxygen, 1.045
//Nitrate, 1, 1, 0,0,
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		916.00	0	5.2050	0	34.3170	0	27.110	0	226.87	0	71.84	0		8	0.01	0	0.000140	0	1.82	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		914.00	0	5.2470	0	34.3210	0	27.108	0	226.97	0	71.95	0		8	0.01	0	0.000140	0	1.80	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		912.00	0	5.3020	0	34.3250	0	27.105	0	226.77	0	71.98	0		8	0.00	0	0.000136	0	1.80	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		910.00	0	5.3380	0	34.3260	0	27.101	0	226.35	0	71.91	0		8	0.00	0	0.000138	0	1.81	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		908.00	0	5.3710	0	34.3280	0	27.099	0	226.24	0	71.94	0		8	0.01	0	0.000135	0	1.78	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		906.00	0	5.4280	0	34.3310	0	27.095	0	225.93	0	71.93	0		8	0.01	0	0.000181	0	1.82	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		904.00	0	5.4620	0	34.3310	0	27.091	0	225.93	0	71.99	0		8	0.01	0	0.000137	0	1.79	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		902.00	0	5.4700	0	34.3320	0	27.090	0	226.24	0	72.11	0	27.90	0	0.01	0	0.000143	0	1.78	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		900.00	0	5.4830	0	34.3310	0	27.088	0	226.56	0	72.23	0		8	0.01	0	0.000142	0	1.81	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		898.00	0	5.4890	0	34.3290	0	27.086	0	226.97	0	72.37	0		8	0.01	0	0.000138	0	1.81	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		896.00	0	5.4960	0	34.3280	0	27.084	0	227.50	0	72.55	0		8	0.01	0	0.000137	0	1.80	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		894.00	0	5.5970	0	34.3360	0	27.078	0	227.08	0	72.59	0		8	0.01	0	0.000138	0	1.81	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		892.00	0	5.6300	0	34.3420	0	27.079	0	226.24	0	72.39	0		8	0.00	0	0.000141	0	1.78	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		890.00	0	5.6170	0	34.3380	0	27.077	0	226.03	0	72.29	0		8	0.01	0	0.000140	0	1.81	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		888.00	0	5.6320	0	34.3380	0	27.075	0	226.35	0	72.42	0		8	0.01	0	0.000139	0	1.78	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		886.00	0	5.6490	0	34.3400	0	27.075	0	226.35	0	72.45	0		8	0.01	0	0.000137	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		884.00	0	5.6010	0	34.3280	0	27.071	0	226.97	0	72.56	0		8	0.01	0	0.000140	0	1.79	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		882.00	0	5.5330	0	34.3120	0	27.067	0	229.90	0	73.37	0		8	0.00	0	0.000152	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		880.00	0	5.5260	0	34.3090	0	27.065	0	231.78	0	73.96	0		8	0.00	0	0.000138	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		878.00	0	5.4290	0	34.2850	0	27.058	0	234.50	0	74.64	0		8	0.00	0	0.000143	0	1.70	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		876.00	0	5.4150	0	34.2790	0	27.055	0	237.32	0	75.51	0		8	0.01	0	0.000140	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		874.00	0	5.4070	0	34.2760	0	27.054	0	238.89	0	75.99	0		8	0.01	0	0.000140	0	1.71	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		872.00	0	5.3870	0	34.2710	0	27.052	0	240.25	0	76.39	0		8	0.01	0	0.000143	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		870.00	0	5.4200	0	34.2740	0	27.050	0	240.66	0	76.58	0		8	0.01	0	0.000141	0	1.68	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		868.00	0	5.4630	0	34.2770	0	27.048	0	240.56	0	76.63	0		8	0.00	0	0.000141	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		866.00	0	5.5150	0	34.2810	0	27.045	0	240.14	0	76.59	0		8	0.00	0	0.000140	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		864.00	0	5.5460	0	34.2840	0	27.043	0	239.83	0	76.55	0		8	0.00	0	0.000140	0	1.71	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		862.00	0	5.5850	0	34.2890	0	27.042	0	239.20	0	76.42	0		8	0.00	0	0.000141	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		860.00	0	5.6630	0	34.2960	0	27.038	0	238.26	0	76.27	0		8	0.01	0	0.000140	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		858.00	0	5.6930	0	34.3000	0	27.038	0	237.63	0	76.12	0		8	0.01	0	0.000141	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		856.00	0	5.7540	0	34.3060	0	27.035	0	236.80	0	75.97	0		8	0.00	0	0.000144	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		854.00	0	5.7780	0	34.3090	0	27.035	0	236.17	0	75.81	0		8	0.00	0	0.000140	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		852.00	0	5.7880	0	34.3100	0	27.034	0	236.07	0	75.79	0	26.90	0	0.01	0	0.000143	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		850.00	0	5.8350	0	34.3140	0	27.031	0	236.07	0	75.88	0		8	0.01	0	0.000138	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		848.00	0	5.8660	0	34.3180	0	27.031	0	235.54	0	75.77	0		8	0.00	0	0.000141	0	1.71	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		846.00	0	5.8800	0	34.3190	0	27.030	0	235.13	0	75.66	0		8	0.00	0	0.000141	0	1.71	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		844.00	0	5.9050	0	34.3220	0	27.029	0	234.71	0	75.57	0		8	0.01	0	0.000146	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		842.00	0	5.9200	0	34.3230	0	27.028	0	234.39	0	75.50	0		8	0.01	0	0.000138	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		840.00	0	5.9390	0	34.3240	0	27.026	0	234.29	0	75.50	0		8	0.00	0	0.000140	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		838.00	0	5.9410	0	34.3240	0	27.026	0	234.50	0	75.57	0		8	0.01	0	0.000143	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		836.00	0	5.9440	0	34.3240	0	27.026	0	234.71	0	75.64	0		8	0.00	0	0.000141	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		833.90	0	5.9600	0	34.3230	0	27.023	0	235.13	0	75.81	0		8	0.00	0	0.000141	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		832.00	0	5.9690	0	34.3230	0	27.022	0	235.75	0	76.02	0		8	0.00	0	0.000140	0	1.70	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		830.00	0	5.9740	0	34.3240	0	27.022	0	236.38	0	76.24	0		8	0.00	0	0.000143	0	1.71	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		828.00	0	6.0040	0	34.3260	0	27.020	0	236.38	0	76.29	0		8	0.00	0	0.000140	0	1.70	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		826.00	0	6.0250	0	34.3280	0	27.019	0	236.38	0	76.33	0		8	0.00	0	0.000138	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		824.00	0	6.0760	0	34.3330	0	27.016	0	235.86	0	76.25	0		8	0.00	0	0.000141	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		822.00	0	6.1480	0	34.3400	0	27.012	0	235.13	0	76.15	0		8	0.01	0	0.000167	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		820.00	0	6.1960	0	34.3460	0	27.011	0	234.29	0	75.97	0		8	0.00	0	0.000141	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		818.00	0	6.2320	0	34.3500	0	27.009	0	233.56	0	75.80	0		8	0.00	0	0.000144	0	1.70	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		816.00	0	6.2660	0	34.3550	0	27.009	0	232.93	0	75.66	0		8	0.01	0	0.000137	0	1.71	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		814.00	0	6.3130	0	34.3600	0	27.007	0	232.41	0	75.57	0		8	0.01	0	0.000149	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		812.00	0	6.3270	0	34.3620	0	27.007	0	231.89	0	75.43	0		8	0.00	0	0.000140	0	1.70	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		810.00	0	6.3440	0	34.3650	0	27.007	0	231.47	0	75.32	0		8	0.00	0	0.000137	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		808.00	0	6.3700	0	34.3680	0	27.006	0	231.26	0	75.30	0		8	0.00	0	0.000138	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		806.00	0	6.3900	0	34.3700	0	27.005	0	230.95	0	75.24	0		8	0.00	0	0.000145	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		804.00	0	6.4120	0	34.3730	0	27.004	0	230.53	0	75.14	0		8	0.01	0	0.000144	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		802.00	0	6.4390	0	34.3760	0	27.003	0	230.00	0	75.02	0	25.40	0	0.00	0	0.000140	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		800.00	0	6.5050	0	34.3820	0	26.999	0	229.38	0	74.93	0		8	0.01	0	0.000137	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		798.00	0	6.5800	0	34.3890	0	26.995	0	228.33	0	74.72	0		8	0.01	0	0.000139	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		796.00	0	6.6040	0	34.3920	0	26.994	0	228.02	0	74.66	0		8	0.00	0	0.000136	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		794.00	0	6.6350	0	34.3960	0	26.993	0	227.91	0	74.69	0		8	0.00	0	0.000138	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		792.00	0	6.6690	0	34.4000	0	26.991	0	227.81	0	74.71	0		8	0.01	0	0.000138	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		790.00	0	6.7100	0	34.4050	0	26.990	0	227.29	0	74.62	0		8	0.00	0	0.000138	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		788.00	0	6.7500	0	34.4100	0	26.988	0	226.87	0	74.55	0		8	0.00	0	0.000142	0	1.78	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		786.00	0	6.8080	0	34.4170	0	26.986	0	225.93	0	74.34	0		8	0.00	0	0.000138	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		784.00	0	6.8450	0	34.4230	0	26.986	0	224.99	0	74.10	0		8	0.01	0	0.000140	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		782.00	0	6.8970	0	34.4290	0	26.983	0	224.15	0	73.92	0		8	0.01	0	0.000138	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		780.00	0	6.9220	0	34.4330	0	26.983	0	223.21	0	73.65	0		8	0.00	0	0.000140	0	1.80	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		778.00	0	6.9560	0	34.4380	0	26.982	0	222.69	0	73.54	0		8	0.00	0	0.000140	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		776.00	0	7.0690	0	34.4510	0	26.977	0	221.54	0	73.36	0		8	0.00	0	0.000141	0	1.79	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		774.00	0	7.1050	0	34.4570	0	26.977	0	220.70	0	73.14	0		8	0.00	0	0.000139	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		772.00	0	7.1460	0	34.4610	0	26.974	0	220.08	0	73.01	0		8	0.00	0	0.000257	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		770.00	0	7.2060	0	34.4680	0	26.971	0	219.55	0	72.94	0		8	0.01	0	0.000138	0	1.79	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		768.00	0	7.2620	0	34.4750	0	26.969	0	218.61	0	72.72	0		8	0.01	0	0.000141	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		766.00	0	7.3430	0	34.4880	0	26.968	0	217.26	0	72.41	0		8	0.01	0	0.000147	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		764.00	0	7.4660	0	34.5040	0	26.963	0	215.48	0	72.03	0		8	0.00	0	0.000140	0	1.78	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		762.00	0	7.4810	0	34.5080	0	26.964	0	214.43	0	71.71	0		8	0.01	0	0.000141	0	1.82	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		760.00	0	7.4990	0	34.5110	0	26.963	0	213.91	0	71.56	0		8	0.00	0	0.000138	0	1.80	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		758.00	0	7.5280	0	34.5140	0	26.962	0	213.49	0	71.47	0		8	0.01	0	0.000138	0	1.82	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		756.00	0	7.5640	0	34.5180	0	26.959	0	213.18	0	71.43	0		8	0.01	0	0.000138	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		754.00	0	7.5950	0	34.5220	0	26.958	0	212.87	0	71.37	0		8	0.01	0	0.000146	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		752.00	0	7.6290	0	34.5260	0	26.956	0	212.55	0	71.33	0	23.60	0	0.01	0	0.000141	0	1.81	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		750.00	0	7.7090	0	34.5350	0	26.952	0	212.24	0	71.35	0		8	0.01	0	0.000138	0	1.81	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		748.00	0	7.8110	0	34.5450	0	26.945	0	211.51	0	71.28	0		8	0.00	0	0.000140	0	1.80	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		746.00	0	7.8360	0	34.5490	0	26.944	0	211.19	0	71.21	0		8	0.01	0	0.000138	0	1.78	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		744.00	0	7.8530	0	34.5520	0	26.944	0	211.19	0	71.24	0		8	0.00	0	0.000140	0	1.81	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		742.00	0	7.8850	0	34.5550	0	26.942	0	211.30	0	71.33	0		8	0.01	0	0.000140	0	1.79	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		740.00	0	7.8960	0	34.5560	0	26.941	0	211.40	0	71.39	0		8	0.01	0	0.000139	0	1.78	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		738.00	0	7.9060	0	34.5570	0	26.940	0	211.61	0	71.47	0		8	0.01	0	0.000141	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		736.00	0	7.9220	0	34.5580	0	26.938	0	211.72	0	71.53	0		8	0.01	0	0.000140	0	1.80	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		734.00	0	7.9430	0	34.5600	0	26.937	0	212.03	0	71.68	0		8	0.00	0	0.000140	0	1.81	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		732.00	0	7.9950	0	34.5660	0	26.934	0	212.14	0	71.80	0		8	0.00	0	0.000140	0	1.80	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		730.00	0	8.0820	0	34.5740	0	26.927	0	211.82	0	71.84	0		8	0.01	0	0.000145	0	1.80	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		728.00	0	8.1070	0	34.5770	0	26.926	0	211.72	0	71.84	0		8	0.00	0	0.000148	0	1.78	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		726.00	0	8.1210	0	34.5780	0	26.924	0	211.82	0	71.90	0		8	0.01	0	0.000142	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		724.00	0	8.1380	0	34.5800	0	26.923	0	211.93	0	71.97	0		8	0.01	0	0.000140	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		722.00	0	8.1530	0	34.5810	0	26.922	0	212.24	0	72.10	0		8	0.00	0	0.000140	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		720.00	0	8.1610	0	34.5820	0	26.922	0	212.45	0	72.18	0		8	0.01	0	0.000138	0	1.79	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		718.00	0	8.1890	0	34.5820	0	26.917	0	212.66	0	72.30	0		8	0.00	0	0.000142	0	1.79	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		716.00	0	8.2250	0	34.5850	0	26.914	0	213.18	0	72.54	0		8	0.00	0	0.000144	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		714.00	0	8.2390	0	34.5870	0	26.914	0	213.49	0	72.67	0		8	0.01	0	0.000140	0	1.80	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		712.00	0	8.2440	0	34.5870	0	26.913	0	213.91	0	72.82	0		8	0.00	0	0.000138	0	1.78	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		710.00	0	8.2500	0	34.5880	0	26.913	0	213.91	0	72.83	0		8	0.01	0	0.000138	0	1.79	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		708.00	0	8.2740	0	34.5910	0	26.911	0	213.91	0	72.87	0		8	0.00	0	0.000138	0	1.80	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		706.00	0	8.3280	0	34.5970	0	26.908	0	213.70	0	72.89	0		8	0.00	0	0.000137	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		704.00	0	8.3840	0	34.6030	0	26.904	0	213.39	0	72.88	0		8	0.01	0	0.000138	0	1.78	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		702.00	0	8.3950	0	34.6040	0	26.903	0	213.39	0	72.90	0	21.60	0	0.01	0	0.000139	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		700.00	0	8.4070	0	34.6000	0	26.898	0	214.43	0	73.27	0		8	0.00	0	0.000141	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		698.00	0	8.4340	0	34.6020	0	26.896	0	215.27	0	73.60	0		8	0.01	0	0.000136	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		696.00	0	8.4600	0	34.6030	0	26.892	0	215.69	0	73.79	0		8	0.00	0	0.000138	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		694.00	0	8.4750	0	34.6050	0	26.892	0	216.21	0	73.99	0		8	0.00	0	0.000140	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		692.00	0	8.4950	0	34.6080	0	26.891	0	216.42	0	74.10	0		8	0.00	0	0.000141	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		690.00	0	8.5030	0	34.6080	0	26.890	0	216.63	0	74.18	0		8	0.00	0	0.000136	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		688.00	0	8.5430	0	34.6120	0	26.887	0	216.73	0	74.29	0		8	0.01	0	0.000140	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		686.00	0	8.6130	0	34.6180	0	26.880	0	216.32	0	74.26	0		8	0.00	0	0.000138	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		684.00	0	8.6400	0	34.6190	0	26.877	0	216.84	0	74.49	0		8	0.01	0	0.000138	0	1.78	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		682.00	0	8.6820	0	34.6250	0	26.875	0	217.36	0	74.74	0		8	0.00	0	0.000139	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		680.00	0	8.7560	0	34.6370	0	26.873	0	217.15	0	74.80	0		8	0.00	0	0.000140	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		678.00	0	8.8550	0	34.6510	0	26.868	0	216.42	0	74.72	0		8	0.00	0	0.000152	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		676.00	0	8.9840	0	34.6680	0	26.861	0	215.48	0	74.62	0		8	0.00	0	0.000139	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		674.00	0	9.0610	0	34.6790	0	26.857	0	214.43	0	74.39	0		8	0.00	0	0.000138	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		672.00	0	9.0810	0	34.6830	0	26.857	0	214.23	0	74.35	0		8	0.00	0	0.000136	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		670.00	0	9.0930	0	34.6840	0	26.856	0	214.23	0	74.37	0		8	0.00	0	0.000135	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		668.00	0	9.1120	0	34.6860	0	26.854	0	214.23	0	74.40	0		8	0.00	0	0.000138	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		666.00	0	9.1370	0	34.6890	0	26.853	0	214.23	0	74.45	0		8	0.00	0	0.000138	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		664.00	0	9.1670	0	34.6890	0	26.848	0	214.75	0	74.68	0		8	0.00	0	0.000140	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		662.00	0	9.1400	0	34.6790	0	26.844	0	216.21	0	75.14	0		8	0.00	0	0.000140	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		660.00	0	9.1280	0	34.6750	0	26.843	0	217.88	0	75.69	0		8	0.00	0	0.000143	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		658.00	0	9.1270	0	34.6750	0	26.843	0	219.03	0	76.09	0		8	0.00	0	0.000138	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		656.00	0	9.1300	0	34.6750	0	26.843	0	219.45	0	76.24	0		8	0.01	0	0.000137	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		654.00	0	9.1570	0	34.6800	0	26.842	0	219.45	0	76.29	0		8	0.00	0	0.000137	0	1.70	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		652.00	0	9.2090	0	34.6870	0	26.839	0	219.03	0	76.24	0	18.70	0	0.01	0	0.000140	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		650.00	0	9.2630	0	34.6950	0	26.837	0	218.41	0	76.11	0		8	-0.00	0	0.000143	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		648.00	0	9.3310	0	34.7050	0	26.834	0	217.67	0	75.98	0		8	0.01	0	0.000139	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		646.00	0	9.4120	0	34.7170	0	26.830	0	216.63	0	75.75	0		8	0.00	0	0.000138	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		644.00	0	9.4740	0	34.7250	0	26.826	0	215.90	0	75.61	0		8	0.00	0	0.000143	0	1.71	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		642.00	0	9.5170	0	34.7310	0	26.823	0	215.79	0	75.64	0		8	0.00	0	0.000145	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		640.00	0	9.5650	0	34.7360	0	26.819	0	215.37	0	75.58	0		8	0.00	0	0.000141	0	1.77	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		638.00	0	9.5880	0	34.7390	0	26.818	0	215.48	0	75.66	0		8	0.00	0	0.000142	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		635.90	0	9.6350	0	34.7450	0	26.815	0	215.79	0	75.85	0		8	0.01	0	0.000141	0	1.70	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		634.00	0	9.6990	0	34.7540	0	26.811	0	216.11	0	76.07	0		8	0.00	0	0.000143	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		632.00	0	9.7530	0	34.7580	0	26.805	0	216.73	0	76.38	0		8	0.00	0	0.000142	0	1.71	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		630.00	0	9.7780	0	34.7610	0	26.803	0	217.46	0	76.68	0		8	0.01	0	0.000144	0	1.73	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		628.00	0	9.7860	0	34.7630	0	26.803	0	217.99	0	76.88	0		8	0.00	0	0.000140	0	1.67	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		626.00	0	9.8090	0	34.7630	0	26.800	0	218.09	0	76.96	0		8	0.00	0	0.000145	0	1.75	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		624.00	0	9.8160	0	34.7630	0	26.798	0	217.26	0	76.67	0		8	0.01	0	0.000144	0	1.74	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		622.00	0	9.8420	0	34.7660	0	26.796	0	216.52	0	76.46	0		8	0.00	0	0.000147	0	1.72	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		620.00	0	9.8680	0	34.7700	0	26.795	0	216.21	0	76.39	0		8	0.01	0	0.000142	0	1.71	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		618.00	0	9.9320	0	34.7770	0	26.790	0	216.73	0	76.69	0		8	0.00	0	0.000145	0	1.71	0
0037SoOcn	33	C	05/23/2015	14:31	13.743	-35.711		616.00	0	9.9490	0	34.7800	0	26.789	0	217.57	0	77.02	0		8	0.00	0	0.000141	0	1.71	0
